Time(ms),Main(mA),Main Voltage(V),
0.02988409996032715,452.0962870221902,3.99825,
0.05056905746459961,553.169172942559,3.998625,
0.07743406295776367,582.224523440552,3.998,
0.10453414916992188,593.7721627410365,3.99825,
0.14432215690612793,570.3043796465037,3.99925,
0.14432215690612793,565.9584938882568,3.9983750000000002,
0.17968416213989258,586.0737365407135,3.998625,
0.20732903480529785,579.3686556565613,3.999,
0.23433303833007812,571.173556798153,3.998,
0.23433303833007812,576.8852923661345,3.9987500000000002,
0.2680990695953369,637.0358329458182,3.9995000000000003,
0.30219316482543945,804.2391195744265,3.9991250000000003,
0.3289201259613037,1011.6605686883123,3.9995000000000003,
0.3661510944366455,1003.8403704272862,3.997375,
0.3661510944366455,1067.1467373022604,3.9987500000000002,
0.3935391902923584,907.6395188035509,3.9985,
0.4285421371459961,1070.2499905804452,3.998875,
0.46062207221984863,1497.505901920957,3.99925,
0.46062207221984863,1403.0428721330054,3.999,
0.48866820335388184,1514.884120278793,3.9975,
0.5156970024108887,1315.5311296881882,3.995,
0.5425481796264648,1406.5185158045726,3.9945,
0.5694169998168945,1324.096108735979,3.999,
0.57147216796875,1214.985723474994,3.999,
0.6017131805419922,1341.7225873560697,3.999375,
0.6301281452178955,1741.7939999796808,3.998125,
0.6574180126190186,1628.8355806537465,3.998,
0.6584551334381104,1777.6676078754995,3.9987500000000002,
0.6845111846923828,1593.33436315131,3.997625,
0.7248849868774414,1094.4553661502885,3.99975,
0.751338005065918,1396.3398450521258,3.997375,
0.7791621685028076,1660.0529212028946,3.998125,
0.7808310985565186,885.8083091534919,3.9995000000000003,
0.807034969329834,761.5866619886494,3.998875,
0.8354160785675049,741.4828589509826,3.999,
0.8948450088500977,712.3199347914042,3.999,
0.8948450088500977,711.2030568448672,3.998875,
0.9229581356048584,700.2824724787272,3.999625,
0.950883150100708,976.027227723762,4.000125,
0.9777710437774658,1042.047124119063,3.9998750000000003,
1.006282091140747,635.9999417780394,3.998875,
1.006282091140747,637.2409172741918,3.998625,
1.0334250926971436,525.3049275212568,3.999625,
1.0681061744689941,508.3035632239707,3.999,
1.094499111175537,502.9673685905159,3.9991250000000003,
1.1271960735321045,494.40463766706523,3.999375,
1.1271960735321045,498.00346660590685,3.9985,
1.1541061401367188,492.4190768732216,3.9991250000000003,
1.1829860210418701,505.9457097812814,3.999625,
1.2092421054840088,497.75527150667637,3.998625,
1.2103750705718994,492.66727197245206,3.99975,
1.236415147781372,495.76971071283276,3.9991250000000003,
1.2637159824371338,495.82269148845336,3.9998750000000003,
1.2910621166229248,491.60503536871175,3.999375,
1.3178560733795166,496.9391298730909,3.999625,
1.3178560733795166,512.9414133862283,3.9991250000000003,
1.344789981842041,495.4505453602409,3.9985,
1.3725981712341309,489.99240214645755,3.998625,
1.400597095489502,502.0251269586617,3.9995000000000003,
1.401987075805664,503.76180889032,3.999375,
1.4279670715332031,496.69103245428255,3.99825,
1.454468011856079,489.6202560182451,4.0,
1.4825561046600342,490.86074311228674,3.999375,
1.5107431411743164,494.83030181322005,3.99925,
1.5111000537872314,502.52132179627836,3.9998750000000003,
1.5375101566314697,751.7351789892488,3.998875,
