Time(ms),Main(mA),Main Voltage(V),
0.029178857803344727,462.1539083484186,3.999,
0.04657602310180664,545.2224104131934,3.998875,
0.07390499114990234,652.2553682305864,3.998,
0.0742640495300293,585.0803912245428,3.999,
0.1009669303894043,579.3686556565613,3.999625,
0.12902188301086426,580.1136646436893,3.99825,
0.15809202194213867,583.8387095793295,3.9985,
0.18504786491394043,600.7255799542313,3.998875,
0.18547987937927246,597.1247031831126,3.9987500000000002,
0.21164298057556152,635.3684978556845,3.9995000000000003,
0.23932886123657227,592.5304810958231,4.000125,
0.26772499084472656,642.4975587154239,3.9987500000000002,
0.26772499084472656,644.4836408134623,3.998625,
0.2980680465698242,711.2656513600036,3.998,
0.32705092430114746,849.1742270425453,3.999,
0.3541078567504883,844.9538025842138,3.9987500000000002,
0.3813779354095459,920.052531916291,3.999625,
0.38243985176086426,923.2799153256034,3.9983750000000002,
0.40856289863586426,844.5814121908315,3.9985,
0.436215877532959,944.0096472238793,3.999625,
0.46392083168029785,863.2009318599416,3.9998750000000003,
0.4654698371887207,900.6882314604165,3.999,
0.49161195755004883,1555.5988032885805,3.99525,
0.5189540386199951,1797.4497761723774,3.9983750000000002,
0.5458288192749023,1893.1499196313168,3.999,
0.5740890502929688,1659.2989854203674,3.997875,
0.5746269226074219,1578.1214318248467,3.9985,
0.6014618873596191,1102.2273332235834,3.9995000000000003,
0.6380829811096191,1717.51346957373,3.998625,
0.6652648448944092,1078.023016784552,3.994125,
0.666632890701294,691.1263278591117,4.000875,
0.693181037902832,1526.485556754913,3.9991250000000003,
0.721168041229248,1697.777642323443,3.99825,
0.7574410438537598,1855.1295400693252,4.0015,
0.7847299575805664,1175.4821619051702,3.99675,
0.7847299575805664,1223.8865588160577,3.99975,
0.8114099502563477,794.3285646914886,3.99975,
0.8411369323730469,1126.9536511560495,3.999375,
0.8689918518066406,588.796048577566,4.0,
0.8960108757019043,727.4312058838773,3.9998750000000003,
0.89723801612854,725.1971567956825,3.9995000000000003,
0.9236159324645996,1086.3684260538437,3.9995000000000003,
0.9514050483703613,800.0378012502088,3.99675,
0.9790189266204834,853.4067516904181,3.9995000000000003,
0.9798619747161865,903.9210838512674,3.998625,
1.0064809322357178,661.1544162674312,3.9995000000000003,
1.0335988998413086,541.1363346960767,3.99975,
1.0623619556427002,531.331341475666,3.999625,
1.0893919467926025,532.9448213726956,3.9985,
1.0893919467926025,527.4838124904417,3.99975,
1.1174769401550293,509.114964431951,3.9998750000000003,
1.1446750164031982,508.7426229172519,4.0005,
1.173252820968628,503.9021832261631,3.9998750000000003,
1.1748089790344238,515.4447701818364,3.999625,
1.201735019683838,508.1220537260866,3.998625,
1.2301838397979736,508.99085059371794,3.9995000000000003,
1.2576329708099365,509.114964431951,3.999375,
1.2853569984436035,510.27928413775953,4.000125,
1.2874858379364014,504.69635980364836,3.99975,
1.3135018348693848,504.82042478885086,3.99975,
1.341559886932373,505.56481470006565,3.999,
1.3696930408477783,504.2000998628385,3.99925,
1.3696930408477783,506.0610746408755,3.9985,
1.3964228630065918,510.7755440785694,4.000625,
1.4323840141296387,506.80546455209037,3.999,
1.4606750011444092,516.482533397883,3.99925,
1.504377841949463,509.9070891821521,3.999375,
1.504377841949463,512.3883888862015,3.999375,
1.5315120220184326,509.7830241969496,3.999625,
1.5599348545074463,506.6813995668879,3.9985,
1.5884149074554443,506.185139626078,3.99925,
1.5884149074554443,507.54985446330517,3.998875,
1.6154708862304688,503.0835149960163,3.9983750000000002,
1.642941951751709,505.68887968526815,3.9985,
1.6702899932861328,495.88774585427296,3.9991250000000003,
1.6977388858795166,736.6978821322674,3.998625,
1.6988070011138916,705.6816358316499,3.998625,
1.7255148887634277,810.8887432833445,3.99975,
1.7519798278808594,838.0589750426856,3.998875,
1.7792608737945557,896.5848646087967,3.99925,
1.7792608737945557,900.3061631614065,3.999375,
1.8069629669189453,849.5724595608258,3.997875,
1.8351709842681885,870.1636448852669,3.999625,
1.8621180057525635,878.7226315562696,3.999,
1.8985090255737305,867.55873589844,3.998875,
1.8985090255737305,870.2876881703539,3.9995000000000003,
1.9255640506744385,891.9952630605779,3.9991250000000003,
1.9525408744812012,962.3278057049039,3.998,
1.9798109531402588,978.8255626214741,3.9987500000000002,
1.9806509017944336,1042.0876380158413,3.997875,
2.007467031478882,1114.0327433662983,3.999,
2.0352389812469482,1014.4259854414415,3.995,
2.0635998249053955,1161.2932349844432,4.0047500000000005,
2.090333938598633,789.2874230085464,4.000125,
2.092078924179077,872.0242941615718,4.001,
2.1186509132385254,564.8931202861733,4.000875,
2.1459219455718994,887.7777913676201,3.999,
2.173266887664795,1109.4431418180793,3.998625,
2.2005250453948975,623.5655941323217,3.9991250000000003,
2.2005250453948975,626.6666762594965,3.99975,
2.22786283493042,799.5830156707669,3.998,
2.256157875061035,973.1195715074724,3.99775,
2.2834558486938477,685.1935383185877,3.99925,
2.2834558486938477,661.8825746551975,3.9965,
2.311599016189575,797.2845550829749,4.000125,
2.3391129970550537,560.7030727970781,3.999375,
2.3661489486694336,647.9951920472204,3.999,
2.402402877807617,687.549433582441,3.998625,
2.402402877807617,680.7297367660236,3.99825,
2.431011915206909,843.6584934346129,4.000125,
2.4595348834991455,799.1444723965433,3.999,
2.4862430095672607,546.319712238816,3.9998750000000003,
2.486603021621704,543.9638169749628,3.999,
2.513277053833008,820.2235352836515,3.998625,
2.541731834411621,1000.8835036749258,3.9995000000000003,
2.5812318325042725,724.7477798538084,3.997125,
2.6082470417022705,555.123320856373,3.998625,
2.6082470417022705,559.2151389462234,3.997125,
2.6356749534606934,705.4046397926974,3.9983750000000002,
2.6629748344421387,752.1505616070491,4.000375,
2.6904890537261963,590.957727764457,3.999375,
2.6911869049072266,540.9879492732534,3.9983750000000002,
2.7174618244171143,807.0801196011016,3.9995000000000003,
2.746142864227295,991.8319060822264,3.9991250000000003,
2.7735588550567627,883.3753418947637,3.9995000000000003,
2.8005118370056152,552.0475887304166,3.999375,
2.8005118370056152,558.9915835572143,3.9998750000000003,
2.827975034713745,540.6395972292489,3.9995000000000003,
2.8563108444213867,533.1996027719657,3.9987500000000002,
2.883908987045288,523.2796101622547,3.99925,
2.883908987045288,528.7356060975958,3.999625,
2.912508964538574,594.083557414067,4.000375,
2.9398739337921143,497.85962909987035,3.9995000000000003,
2.966503858566284,513.7316172754079,3.998875,
2.9939749240875244,422.83968498893097,3.99825,
2.9939749240875244,431.1476787995639,3.99975,
3.0214719772338867,428.0289710958677,3.999,
3.0486209392547607,410.1737648856113,4.000875,
3.0769569873809814,410.6697428358962,3.99975,
3.0769569873809814,414.76156092574666,3.9991250000000003,
3.1103498935699463,328.95737552645915,3.9995000000000003,
3.1365818977355957,532.6803186059814,3.9995000000000003,
3.1641910076141357,445.0162158931255,3.999375,
3.191736936569214,329.7013424518865,3.9995000000000003,
3.1936800479888916,324.24558499875263,3.999375,
3.2198798656463623,323.62561256089646,4.000125,
3.2472598552703857,338.1329676067298,3.999625,
3.2748098373413086,322.52087726448286,3.9991250000000003,
3.302706003189087,326.4873138795726,4.00025,
3.3036558628082275,324.13224213936303,4.000125,
3.3300368785858154,312.72873687098013,4.000125,
3.3584139347076416,388.21498370190636,3.999375,
3.3861160278320312,460.47850078307215,3.9998750000000003,
3.386931896209717,456.3881130237609,3.999625,
3.413585901260376,472.87361520522757,3.998625,
3.4421160221099854,477.45980754142505,3.9985,
3.477358818054199,614.0539684735772,3.9987500000000002,
3.5055389404296875,625.4574737419603,3.99975,
3.5069339275360107,625.2095714535171,3.999,
3.533397912979126,638.0044168062312,3.9983750000000002,
3.5622398853302,668.2498175640942,3.9995000000000003,
3.5906059741973877,635.2773724756042,3.999375,
3.5906059741973877,651.7635950198493,3.9983750000000002,
3.6188478469848633,756.258975507056,3.998875,
3.6465158462524414,989.049396094214,3.99975,
3.674407958984375,1106.1883457506913,3.998,
3.7015490531921387,926.2034199293103,3.9987500000000002,
3.7015490531921387,923.3524190382002,3.99975,
3.728423833847046,1047.556892642211,3.998875,
3.7566640377044678,579.4969202582341,4.000625,
3.7832388877868652,805.6993058896713,4.000625,
3.7832388877868652,833.2212701776398,3.99925,
3.810235023498535,845.7425242005444,3.9991250000000003,
3.8382039070129395,664.494272898698,3.9995000000000003,
3.8648929595947266,418.90413211281725,3.9995000000000003,
3.892115831375122,704.0415999611391,3.996375,
3.892115831375122,751.895105434814,3.9987500000000002,
3.9192750453948975,438.24389080166,3.998875,
3.94726300239563,604.7393774626584,3.99775,
3.974792957305908,931.4077373671489,4.000625,
3.975656032562256,846.7343066974081,4.0005,
4.002074956893921,693.1319924956381,3.998875,
4.038489818572998,895.4556218558387,3.9998750000000003,
4.0658860206604,619.8640605398302,3.9983750000000002,
4.09292197227478,793.7979159273066,3.998,
4.093240976333618,941.945426396326,3.99925,
4.119956016540527,512.6275780664396,3.99925,
4.146903991699219,827.6424936327813,3.999,
4.184084892272949,564.2002679033535,4.000125,
4.186420917510986,462.6665347869293,3.999,
4.212692975997925,882.5624493966102,3.9983750000000002,
4.240941047668457,749.9115404410866,3.998125,
4.269237995147705,547.1203505939383,4.000125,
4.296376943588257,908.9337405766536,3.9985,
4.296376943588257,906.9505222691088,3.998625,
4.323170900344849,501.25842723196337,3.999625,
4.351426839828491,570.2992145633688,3.9991250000000003,
4.379068851470947,567.20043595783,3.9975,
4.380156993865967,866.4184981086607,3.99925,
4.406669855117798,452.0498229760065,3.9995000000000003,
4.433543920516968,706.893375495521,3.997875,
4.461333990097046,450.06660466846165,3.997625,
4.488080024719238,626.2011806072895,3.9987500000000002,
4.490010023117065,446.10016805337193,4.0,
4.516350984573364,848.9042940401331,3.9983750000000002,
4.543514966964722,528.6285317683117,3.9998750000000003,
4.571157932281494,613.7792472020352,3.999375,
4.599812984466553,725.8261857057993,4.000125,
4.600745916366577,760.6549353955755,4.0,
4.627604007720947,367.8709219902343,3.999375,
4.656090974807739,371.465348114802,3.998875,
4.683497905731201,379.3978747345375,4.00025,
4.683497905731201,380.38944056200444,3.99975,
4.710216999053955,364.4004415941,3.99975,
4.738215923309326,336.14081551129226,3.999625,
4.765678882598877,402.80601763487664,4.000625,
4.804045915603638,338.6049354395332,3.999,
4.804045915603638,331.5403375917831,3.9998750000000003,
4.83091402053833,331.1685166524278,3.99925,
4.858814001083374,341.0837417019017,3.99925,
4.885889053344727,333.0276213492042,3.9991250000000003,
4.885889053344727,337.9852338739411,3.9995000000000003,
4.913087844848633,341.0837417019017,3.999,
4.939507007598877,339.84433857071747,3.9987500000000002,
4.9670069217681885,336.37400980340163,3.99925,
4.994191884994507,329.30941195565146,3.999375,
4.995491981506348,326.9545460064014,3.9998750000000003,
5.021886825561523,322.1208737947829,3.99975,
5.05797004699707,326.3348444408093,3.999,
5.085291862487793,334.0191438541516,3.998125,
5.086686849594116,323.3602769259671,4.000375,
5.113224983215332,319.64206753241444,4.000125,
5.140225887298584,309.7268424829405,3.99925,
5.167498826980591,358.55932585159945,3.999,
5.194897890090942,412.34942174499525,3.998875,
5.194897890090942,416.31551176478484,3.9991250000000003,
5.2218849658966064,483.9869227274441,3.9998750000000003,
5.2593419551849365,476.5505039403387,3.999375,
5.2869298458099365,603.5102209605221,3.99925,
5.2869298458099365,600.7838914202488,3.998625,
5.313645839691162,580.8321161482479,3.9985,
5.34165096282959,496.1919763297599,3.999375,
5.378170967102051,483.92349339852956,3.999625,
5.405292987823486,516.7633719518228,3.9987500000000002,
5.406486988067627,517.5069163718974,3.9998750000000003,
5.4329938888549805,543.9027432845445,4.0,
5.461745023727417,668.4464336470342,3.999375,
5.496801853179932,918.6491310021254,3.999375,
5.496801853179932,881.4719099983971,3.999,
5.5242838859558105,845.0382334147434,3.99975,
5.551231861114502,756.5564474258701,3.9995000000000003,
5.579710960388184,535.2280583836746,3.9991250000000003,
5.606757879257202,795.0968331997351,3.9998750000000003,
5.607635974884033,810.4634178812761,3.9998750000000003,
5.634703874588013,803.2758218205553,4.0,
5.6614830493927,779.978096658219,4.00275,
5.69031286239624,341.162964744213,3.9998750000000003,
