Time(ms),Main(mA),Main Voltage(V),
0.031065940856933594,480.3034838949234,3.998625,
0.050668954849243164,458.32475673633974,3.9991250000000003,
0.07929301261901855,599.8826604695902,3.999375,
0.10856103897094727,586.0993908955631,3.99825,
0.1369459629058838,585.8510436960311,3.99925,
0.1383960247039795,571.5710797229401,3.9987500000000002,
0.16533803939819336,568.7150869283219,3.999,
0.1938331127166748,649.9246211752918,3.999375,
0.22205710411071777,602.3661324649104,3.999625,
0.22205710411071777,602.9870004637404,3.999375,
0.2488880157470703,583.988439699541,4.00025,
0.2771000862121582,661.3942798921348,3.99975,
0.3043680191040039,727.6826705569996,3.999,
0.3316481113433838,780.1920137241117,3.999375,
0.3326570987701416,839.1564061694503,3.9998750000000003,
0.3605170249938965,813.9568868717582,3.999375,
0.38857603073120117,853.3078603563315,4.000375,
0.4154970645904541,579.2165371577892,3.999,
0.41617703437805176,549.7964087166413,3.999,
0.44293999671936035,847.9700311454903,3.998875,
0.4713709354400635,838.4115927911934,3.99925,
0.49884605407714844,867.9558567953841,3.999,
0.5281169414520264,772.5859361369394,3.998625,
0.5302040576934814,873.3796026123885,3.99925,
0.5581860542297363,1367.7899148928238,3.997625,
0.5874760150909424,1119.777912900278,3.998125,
0.6157100200653076,1621.7601631794848,3.9983750000000002,
0.6157100200653076,1659.1233326488323,4.00025,
0.643557071685791,1757.3102663706059,3.9987500000000002,
0.673957109451294,1596.4376164294952,3.9985,
0.702056884765625,1400.1878791170752,4.001625,
0.7301349639892578,1690.5282558240644,3.998,
0.7301349639892578,1693.6315091022495,3.9995000000000003,
0.7589800357818604,1826.9472699330775,4.001,
0.7869288921356201,1716.099062836309,3.997125,
0.8154869079589844,1671.9087361549546,3.9995000000000003,
0.8154869079589844,1582.6591718743537,3.998,
0.8442370891571045,1685.3147903167137,3.99725,
0.8733670711517334,1635.538607734626,3.999625,
0.9015998840332031,859.7252881883744,3.9985,
0.9294440746307373,856.9944253035716,4.000125,
0.9313850402832031,832.0442689469642,3.998875,
0.9592640399932861,651.3107980254694,3.9998750000000003,
0.987433910369873,957.912221910148,4.000375,
1.0157721042633057,757.4420601393965,4.0,
1.0157721042633057,756.2007588281226,4.0,
1.043747901916504,729.5127806357315,3.9965,
1.071808099746704,742.2981841418538,3.999625,
1.0990159511566162,686.3154950033962,4.000125,
1.1265668869018555,556.4753778441356,3.9995000000000003,
1.1265668869018555,555.1099464017341,3.9998750000000003,
1.154655933380127,561.3164529581042,3.999375,
1.1820359230041504,689.9152688060908,3.9987500000000002,
1.2103068828582764,667.323584940904,3.9998750000000003,
1.2112200260162354,776.9304907263984,3.997,
1.2383968830108643,536.9869472571337,3.999625,
1.2663240432739258,561.9640504180795,3.99975,
1.2941091060638428,534.1698469970926,3.9983750000000002,
1.3219890594482422,534.4180095276372,3.999375,
1.3219890594482422,526.9731336113014,4.0,
1.3505899906158447,554.8914182975606,3.999,
1.378161907196045,538.2645287510774,4.00025,
1.4056990146636963,536.0310659761766,3.99975,
1.4063670635223389,549.0595988297642,3.99925,
1.4336090087890625,546.4538922590467,3.99925,
1.460524082183838,541.7388041787007,3.9995000000000003,
1.4875519275665283,534.0457657318203,4.00075,
1.515491008758545,530.300132071961,3.9995000000000003,
1.515491008758545,520.7462925376743,3.9998750000000003,
1.5435130596160889,551.0207970359332,3.999375,
1.5723919868469238,542.2114125302924,3.999625,
1.6007130146026611,765.4238452858978,4.001,
1.6302039623260498,554.7430721791618,4.0005,
1.6302039623260498,554.991223855377,3.999375,
1.6593310832977295,540.1021232824628,3.9998750000000003,
1.6871709823608398,542.8317917208304,3.998125,
1.7147119045257568,525.709326061979,4.00025,
1.7147119045257568,527.8186153098086,3.9991250000000003,
1.742893934249878,533.2779521865438,3.999625,
1.7707390785217285,550.952089043732,3.9995000000000003,
1.7984271049499512,540.1612669485486,3.999,
1.8262739181518555,529.6185097291166,3.99975,
1.827962875366211,549.3396673513483,3.999625,
1.854891061782837,547.8512780968402,3.998625,
1.8833980560302734,533.7115801790137,3.9998750000000003,
1.9120008945465088,560.5025867601587,3.999375,
1.9120008945465088,538.3007803804136,3.999375,
1.939513921737671,544.8744995878242,3.99975,
1.9670889377593994,520.6881742020682,3.9995000000000003,
1.9956269264221191,531.6030287351273,4.000125,
2.023442029953003,552.3164458603644,3.9998750000000003,
2.023442029953003,549.5877322270997,3.9991250000000003,
2.0513150691986084,526.1456014685978,3.999375,
2.079576015472412,520.0680120126899,3.999375,
2.1077449321746826,551.9443485467374,3.9998750000000003,
2.108201026916504,554.1769324284994,3.998875,
2.135132074356079,546.9830510317105,3.9998750000000003,
2.163172960281372,531.6030287351273,4.000125,
2.191215991973877,546.4869212802079,3.9998750000000003,
2.220482110977173,525.649471717095,3.9985,
2.220482110977173,520.8122066399438,4.0,
2.2484819889068604,530.7348016699976,3.9995000000000003,
2.277160882949829,547.6597133333115,3.999375,
2.304744005203247,531.1691672899947,3.999625,
2.305497884750366,532.5330470379381,3.9998750000000003,
