Time(ms),Main(mA),Main Voltage(V),
0.027360916137695312,556.7677338939639,3.998125,
0.04715585708618164,607.4394348595532,3.999,
0.07462191581726074,584.0907099048209,3.9995000000000003,
0.07462191581726074,581.3584123037352,3.99925,
0.10364198684692383,579.7438728121846,3.9985,
0.13088083267211914,587.0713981969144,3.9998750000000003,
0.15891098976135254,596.7586351462182,3.99825,
0.16162800788879395,606.3216767500182,4.000125,
0.19266486167907715,625.1993692666103,3.998875,
0.2194080352783203,594.8957049636598,3.9983750000000002,
0.24826502799987793,650.5352197494051,3.9998750000000003,
0.2764289379119873,701.2097145531313,3.99925,
0.2770209312438965,717.5977602898546,3.9987500000000002,
0.3039247989654541,767.1343530849501,3.9991250000000003,
0.33100295066833496,871.5460687257404,3.999625,
0.35810184478759766,917.9788649797898,4.00025,
0.35810184478759766,860.4965530396163,3.998625,
0.38529491424560547,575.3197268483021,3.999,
0.4128589630126953,958.0799162901052,3.998125,
0.44051384925842285,1025.494377161626,4.000375,
0.46854186058044434,1415.7036783019398,3.99975,
0.46993303298950195,1118.6082733930086,3.998625,
0.4974818229675293,1045.358675024321,3.9985,
0.5253298282623291,1677.7882582278712,3.998,
0.5531539916992188,1753.14843824447,3.997625,
0.5556089878082275,1682.0094215236938,3.9983750000000002,
0.5889079570770264,1348.5375211537025,3.99975,
0.6165997982025146,1129.9060928024164,4.0005,
0.6456799507141113,1732.0426217653567,3.998875,
0.6741268634796143,1295.8971318175609,3.999375,
0.6741268634796143,1285.2200717163626,3.9995000000000003,
0.7125439643859863,1366.53954109177,3.999,
0.7404370307922363,1511.6730673510847,3.998875,
0.76845383644104,1128.145430707845,3.99525,
0.76845383644104,1426.626152473782,3.998,
0.797001838684082,838.724622741872,4.002375,
0.824152946472168,1313.9357178112161,3.9998750000000003,
0.8603858947753906,1021.5363080479948,3.9991250000000003,
0.8884358406066895,730.8744159998349,3.9985,
0.8884358406066895,720.8216349341214,3.9983750000000002,
0.9154658317565918,564.4450405785785,3.999375,
0.943701982498169,692.0284842273866,3.99575,
0.9791278839111328,657.4022383343735,3.99925,
1.0064749717712402,533.542046932126,4.000125,
1.0075819492340088,529.4464694609095,4.00025,
1.0342450141906738,816.5092176707275,3.9991250000000003,
1.0614078044891357,527.4607349294105,3.9995000000000003,
1.0896108150482178,620.6661495016428,3.999375,
1.0908348560333252,509.4650157377012,3.998875,
1.117326021194458,617.6875477043943,3.999,
1.1440908908843994,508.4721484719517,3.99975,
1.1714508533477783,517.9043874965718,3.9985,
1.1989037990570068,501.3979692034867,3.999,
1.199455976486206,508.34804006373304,3.9995000000000003,
1.2257769107818604,505.3694382664846,4.0,
1.2538158893585205,496.80595809939535,3.99925,
1.2811939716339111,503.38370373498566,3.9991250000000003,
1.2829148769378662,515.1740025157607,3.999375,
1.3092968463897705,506.9828475733275,3.99975,
1.3368959426879883,505.4935466747033,3.9995000000000003,
1.363926887512207,501.02564397883066,3.998875,
1.3989229202270508,504.12835418429773,3.999625,
1.3989229202270508,499.41223467198773,3.9995000000000003,
1.4258699417114258,519.393688395196,3.9987500000000002,
1.4546759128570557,507.7274980226396,3.9998750000000003,
1.4836559295654297,503.88013736786036,3.99975,
1.4836559295654297,503.5078121432043,3.99925,
1.5119988918304443,704.1603010271027,3.9985,
1.5391039848327637,500.6314159928326,3.999,
1.5716040134429932,498.3975623766028,3.9995000000000003,
1.5992748737335205,495.29498790961696,3.999625,
1.5992748737335205,499.2662832273588,4.00025,
1.6262648105621338,506.34015301208655,3.999625,
1.6538238525390625,505.4714321613305,3.998625,
1.6820929050445557,502.74116663038296,3.99925,
1.6820929050445557,505.4714321613305,3.998625,
1.7094449996948242,762.2404950490773,3.999375,
1.7380468845367432,845.6376967216563,3.9995000000000003,
1.7732319831848145,924.7372214160798,3.998875,
1.8004789352416992,904.1406322902151,3.999,
1.8016400337219238,900.294281308879,3.999,
1.8277738094329834,900.294281308879,3.999625,
1.8549258708953857,900.1702054707713,3.99825,
1.8817968368530273,888.7552283648705,3.9987500000000002,
1.8817968368530273,887.6385458219019,3.998875,
1.9084179401397705,924.6131455779722,3.9987500000000002,
1.9364159107208252,973.126798278051,3.999,
1.963878870010376,1025.8590294737887,3.9983750000000002,
1.991142988204956,990.3733397750099,3.999375,
1.9920008182525635,936.1521985219807,3.99925,
2.0186798572540283,564.420987551556,3.999625,
2.047456979751587,768.0294378861578,4.001375,
2.0741848945617676,804.5077342897976,3.999375,
2.075593948364258,655.9889560749784,3.999375,
2.1082098484039307,1095.341498814055,3.9995000000000003,
2.136232852935791,1361.9804749073269,3.999,
2.1627838611602783,977.8416801261404,3.99975,
2.1904759407043457,864.9326674482078,4.001875,
2.191524028778076,711.4508557090838,3.9991250000000003,
2.2183759212493896,1006.627274567108,3.9995000000000003,
2.245466947555542,697.9265893553534,3.9995000000000003,
2.2726659774780273,860.2777997178945,4.00025,
2.2726659774780273,792.4231556738155,4.000125,
2.3067338466644287,1041.016769319765,4.00025,
2.335002899169922,1023.153755165565,3.998125,
2.36252498626709,653.6126498505531,3.9995000000000003,
2.390410900115967,849.6096107091362,3.998875,
2.3912649154663086,787.4612072976488,4.000875,
2.418022871017456,548.41934427582,4.00025,
2.4463789463043213,647.9064092179615,3.999,
2.474308967590332,766.1248292801321,3.993875,
2.474308967590332,849.7336594185404,4.00025,
2.50142502784729,555.3660720024533,3.9995000000000003,
2.530139923095703,844.486684872259,4.001625,
2.557889938354492,717.8384907984375,4.00175,
2.585601806640625,546.6587573783851,3.9991250000000003,
2.585601806640625,546.534714093298,4.000625,
2.613813877105713,724.4127849080483,3.998875,
2.6411638259887695,760.2612942981897,4.001,
2.669384002685547,539.4642468433394,3.999,
2.6973369121551514,736.9411567018348,4.0005,
2.6973369121551514,708.163114561652,3.9965,
2.7250428199768066,839.0287803284313,3.99975,
2.752081871032715,877.7302852755736,3.998625,
2.7795798778533936,546.4437067263873,3.9998750000000003,
2.780355930328369,551.77546969195,3.9998750000000003,
2.8069279193878174,554.3793539309456,3.99925,
2.8339908123016357,723.3838404905249,4.001375,
2.8696019649505615,523.5047265257107,3.99975,
2.8966879844665527,500.06976837474923,3.99925,
2.8966879844665527,506.2694927533105,3.998625,
2.923892021179199,718.9200389379608,3.999375,
2.9575040340423584,527.1005666652762,4.0005,
2.9844558238983154,426.4170427574418,3.999375,
2.985351800918579,419.5973459410244,4.00025,
3.012449026107788,419.7213404285956,3.999375,
3.0403099060058594,436.83257971342465,3.998875,
3.0677919387817383,416.4974837517438,3.998,
3.0950658321380615,413.2736270748919,4.000125,
3.0950658321380615,460.8875103022422,3.99925,
3.123481035232544,416.24949477660135,3.999625,
3.1586039066314697,410.1737648856113,3.9995000000000003,
3.186004877090454,414.0175940003193,3.9995000000000003,
3.186004877090454,414.389577463033,3.999375,
3.2134768962860107,421.0852797918791,3.9991250000000003,
3.2403650283813477,414.14158848789054,4.000875,
3.2688770294189453,417.5586795267814,3.99925,
3.3047068119049072,412.5995503162496,3.99925,
3.3047068119049072,414.459223770199,3.999,
3.3311710357666016,390.9033600201727,3.99925,
3.3587799072265625,461.4469730399882,4.000375,
3.3938589096069336,508.31074407951417,3.9995000000000003,
3.3938589096069336,506.575048855828,3.999375,
3.42120099067688,519.3448065729475,4.0,
3.448312997817993,520.5845888755805,3.999375,
3.483940839767456,507.5668746979344,3.9998750000000003,
3.510929822921753,540.9170186387611,3.999625,
3.5121638774871826,565.2167517703671,3.999375,
3.538874864578247,516.617285507155,3.999,
3.5741019248962402,540.4211057177079,3.9983750000000002,
3.6012840270996094,582.2017693164387,3.99925,
3.6298508644104004,714.610519237639,3.999625,
3.6298508644104004,713.1227804744794,3.99975,
3.6579599380493164,791.9729349219358,3.9995000000000003,
3.685166835784912,833.3816638298766,3.99975,
3.712632894515991,790.8571308495661,3.9995000000000003,
3.712632894515991,786.5178927903507,3.999,
3.7398648262023926,951.0370043497447,3.9983750000000002,
3.7674739360809326,839.5299793932198,3.999,
3.7951319217681885,846.1013999969476,3.9983750000000002,
3.8232970237731934,829.3628758176411,4.00125,
3.8241829872131348,781.6270846396187,3.9987500000000002,
3.8507938385009766,522.8618997343389,3.99975,
3.8790810108184814,628.5005856659624,3.99975,
3.906179904937744,557.3308606369109,3.9991250000000003,
3.9072628021240234,462.10725641685576,3.9987500000000002,
3.9337759017944336,613.1259412345994,4.001875,
3.9677939414978027,715.2929332623668,3.9998750000000003,
3.99560284614563,874.3709074997764,4.000125,
4.022828817367554,1132.1936660128529,3.99975,
4.022828817367554,1092.019452039776,4.00175,
4.049760818481445,621.2123827318358,3.999375,
4.078480958938599,593.3136230283102,3.9995000000000003,
